id,distance_from_office,salary_range,gas_price_per_litre,public_transportation_cost,wfh_prev_workday,workday,tenure,work_home_actual
22827,4.587141726,40K - 60K,2.164312826,7.55303276,FALSE,Friday,0.269956214,1
22828,2.284637642,0 - 20K,2.292721779,8.04002241,TRUE,Tuesday,6.663235519,0
22829,2.090656122,40K - 60K,2.311080548,5.177157341,TRUE,Tuesday,4.833376893,0
22830,0.121736675,20K - 40K,2.349365246,8.208014297,TRUE,Wednesday,6.89520773,1
22831,0.18974156,0 - 20K,1.467143286,7.912496467,FALSE,Monday,1.604517754,0
22832,3.723013935,20K - 40K,1.911254959,7.717133349,TRUE,Friday,6.429350423,1
22833,7.472757755,0 - 20K,2.351719968,8.839907807,TRUE,Thursday,6.274647641,1
22834,0.555679602,40K - 60K,1.736396046,4.977853498,FALSE,Friday,3.041577575,1
22835,3.253360605,40K - 60K,2.392503756,4.525522375,TRUE,Monday,6.656049736,0
22836,0.589251864,40K - 60K,2.392347184,6.067250229,TRUE,Monday,3.093119656,0
22837,5.722087077,20K - 40K,1.506150413,4.764051426,TRUE,Friday,6.280484089,0
22838,2.472392606,0 - 20K,2.169345614,6.628801179,TRUE,Thursday,1.57279882,1
22839,0.083510066,20K - 40K,2.388378455,7.304170744,TRUE,Friday,5.437324365,1
22840,3.696982392,0 - 20K,1.602726191,8.389713503,FALSE,Tuesday,5.769902444,0
22841,0.304179924,40K - 60K,2.341755908,8.722525349,TRUE,Thursday,4.960348361,1
22842,12.6275377,40K - 60K,2.212656413,5.72437119,TRUE,Wednesday,4.108322063,0
22843,1.090233235,40K - 60K,2.314728398,7.800382595,TRUE,Thursday,5.758713483,1
22844,6.537877378,0 - 20K,1.424772502,8.697002083,TRUE,Thursday,6.64063623,0
22845,0.643519793,40K - 60K,2.358054858,7.466974142,TRUE,Monday,0.660493781,1
22846,0.085680989,0 - 20K,1.42481578,7.350314064,FALSE,Wednesday,4.231050632,1
22847,1.237167543,20K - 40K,2.190537821,7.874016015,FALSE,Monday,0.51139917,1
22848,0.290860924,20K - 40K,1.657437112,8.759424775,TRUE,Friday,4.667919269,1
22849,3.420644276,0 - 20K,1.906587142,8.749880729,TRUE,Tuesday,6.503741908,0
22850,0.394986476,0 - 20K,2.365074624,4.07290997,TRUE,Tuesday,6.970938084,0
22851,4.823221064,0 - 20K,1.519593658,8.25913001,FALSE,Friday,6.640406378,0
22852,13.29259342,40K - 60K,2.333444053,8.685343674,FALSE,Friday,0.951643746,1
22853,1.383127933,0 - 20K,1.608429346,7.397923842,FALSE,Tuesday,6.713533586,0
22854,1.587034631,20K - 40K,2.236343344,8.354623849,TRUE,Friday,6.205701212,1
22855,2.314144751,0 - 20K,1.420525681,8.378181923,FALSE,Tuesday,2.193258695,0
22856,1.029523904,20K - 40K,2.292567777,6.297401899,TRUE,Monday,6.006002774,1
22857,2.746450619,0 - 20K,2.282840359,6.168273377,TRUE,Thursday,2.906391235,0
22858,15.16514142,40K - 60K,1.703103063,8.651086206,TRUE,Wednesday,5.895071819,1
22859,6.082379416,20K - 40K,2.3689708,6.247752318,FALSE,Tuesday,0.085635276,1
22860,2.062832046,40K - 60K,2.339183696,8.791456612,FALSE,Wednesday,2.151171561,1
22861,2.196396481,0 - 20K,2.292833121,6.015274254,FALSE,Wednesday,0.589890232,1
22862,0.789094109,40K - 60K,2.389913979,8.880963029,TRUE,Tuesday,6.724135005,1
22863,2.561850031,0 - 20K,1.610963165,8.145713443,FALSE,Wednesday,6.376356171,0
22864,3.500004638,20K - 40K,2.300466548,8.658480998,FALSE,Monday,0.839763593,1
22865,9.367864469,20K - 40K,2.128190784,8.96256124,TRUE,Friday,6.541415898,1
22866,3.812736491,20K - 40K,2.277719888,5.590635949,TRUE,Monday,6.869587082,0
22867,2.444731712,0 - 20K,2.20317082,8.655237575,FALSE,Monday,1.760940371,1
22868,8.292642203,40K - 60K,2.31211221,4.371127195,TRUE,Tuesday,6.868038655,0
22869,10.03718956,40K - 60K,2.39707549,4.804322932,TRUE,Tuesday,5.02713569,0
22870,0.212712907,20K - 40K,1.767101278,4.52450845,TRUE,Friday,4.408826264,0
22871,0.64001384,40K - 60K,2.384816582,5.596518181,TRUE,Tuesday,5.214140299,0
22872,11.00105125,20K - 40K,1.783687708,8.512123104,TRUE,Thursday,5.091930587,1
22873,5.109334377,0 - 20K,2.151985361,8.734086625,TRUE,Tuesday,6.629259224,0
22874,1.921071928,20K - 40K,2.339673275,4.334506704,TRUE,Wednesday,6.667352613,0
22875,0.369724312,40K - 60K,2.3660155,8.81724847,FALSE,Tuesday,1.814582785,1
22876,0.069858336,0 - 20K,1.402070921,5.445774372,FALSE,Monday,2.835393027,0
22877,11.35141001,0 - 20K,1.702846925,8.824905795,FALSE,Friday,6.747024535,0
22878,4.530278664,40K - 60K,2.392955454,8.112895683,FALSE,Monday,0.349261324,1
22879,9.867121004,60K+,2.391179537,6.001563877,TRUE,Friday,0.158850644,1
22880,4.66412364,60K+,2.365521097,7.62369109,FALSE,Tuesday,0.044478123,1
22881,0.630141838,20K - 40K,2.156376353,5.633052014,TRUE,Wednesday,6.591182318,1
22882,9.026911733,0 - 20K,1.769154184,7.905327102,FALSE,Thursday,0.477707075,1
22883,8.3115053,60K+,2.378348235,4.848741353,TRUE,Monday,1.790880586,0
22884,1.77776613,0 - 20K,2.000216798,4.449769823,TRUE,Tuesday,6.935384388,1
22885,13.69288859,20K - 40K,1.819750675,8.79902198,TRUE,Friday,6.212268907,1
22886,6.68642295,20K - 40K,1.965216602,7.642467134,FALSE,Thursday,0.214579077,1
22887,0.863835925,40K - 60K,2.350002342,8.558631675,FALSE,Tuesday,1.697370506,1
22888,0.927000061,0 - 20K,1.463451488,8.228686454,TRUE,Tuesday,5.663899977,0
22889,3.529856522,0 - 20K,1.629342512,8.471784712,TRUE,Thursday,4.223399017,0
22890,1.987666048,0 - 20K,1.787621239,8.637682675,FALSE,Tuesday,6.101726159,0
22891,9.222345969,20K - 40K,1.69021613,7.623797277,TRUE,Wednesday,5.923959357,1
22892,0.839963287,60K+,2.325311745,7.556628003,TRUE,Wednesday,4.646339387,1
22893,7.350020832,40K - 60K,2.339356735,4.319209452,TRUE,Tuesday,6.432694267,0
22894,5.508825215,20K - 40K,2.175848115,4.347228944,TRUE,Thursday,6.190571129,0
22895,7.373617558,60K+,2.391148328,6.652375923,FALSE,Wednesday,0.038401661,1
22896,1.834110418,60K+,2.394231887,5.826408392,TRUE,Monday,6.556184289,0
22897,0.503132034,40K - 60K,2.355585719,8.656388274,TRUE,Friday,2.766202882,1
22898,8.703473797,40K - 60K,1.71334615,8.416518647,FALSE,Friday,4.768619491,1
22899,6.608659898,20K - 40K,2.292996648,4.248417571,TRUE,Thursday,6.588653555,0
22900,0.05075469,0 - 20K,2.382689801,7.481478329,TRUE,Monday,5.304633243,0
22901,1.633265675,0 - 20K,1.450105342,7.944780256,FALSE,Monday,6.661678216,0
22902,0.478764498,0 - 20K,2.161464888,4.443292011,TRUE,Thursday,6.958927897,0
22903,6.534203621,0 - 20K,1.452859258,8.140004747,FALSE,Thursday,6.745011791,0
22904,14.62895652,20K - 40K,2.238960675,4.47073867,TRUE,Thursday,6.098276325,0
22905,5.888144101,20K - 40K,2.326870564,4.579988744,TRUE,Tuesday,6.324761679,0
22906,3.125730129,20K - 40K,1.932407328,5.995266842,FALSE,Tuesday,0.199521268,1
22907,3.814253195,0 - 20K,2.269541132,7.663129308,TRUE,Monday,6.746858386,1
22908,16.77197617,0 - 20K,2.224267923,8.958925994,TRUE,Monday,6.983277383,1
22909,0.275507936,20K - 40K,2.374212135,6.171860656,FALSE,Monday,6.765904535,0
22910,2.653723013,60K+,2.350113558,5.236924169,TRUE,Tuesday,4.92906516,0
22911,0.214136935,20K - 40K,2.14965278,8.962895534,FALSE,Tuesday,5.702625029,1
22912,9.053772098,0 - 20K,1.807272551,8.381361672,TRUE,Tuesday,6.416641846,1
22913,11.34608406,20K - 40K,1.726917975,4.048994376,TRUE,Friday,4.622453688,0
22914,1.410594538,0 - 20K,1.415809228,7.57548557,FALSE,Wednesday,5.840043148,0
22915,0.400340161,20K - 40K,2.127097402,8.93158553,FALSE,Thursday,4.84944285,1
22916,6.284687759,40K - 60K,1.896073616,8.289878174,TRUE,Thursday,6.316426295,1
22917,1.761642739,40K - 60K,2.283678887,8.759636633,FALSE,Tuesday,1.077244702,1
22918,7.076853658,0 - 20K,1.919246328,8.754312012,FALSE,Monday,6.531591801,0
22919,1.625631704,40K - 60K,1.952942905,5.59003417,TRUE,Thursday,5.877137043,1
22920,0.841963721,0 - 20K,1.799861916,8.064218761,FALSE,Wednesday,4.555342445,0
22921,12.99188073,0 - 20K,2.017858047,8.719384595,FALSE,Friday,5.911270396,0
22922,0.430241377,20K - 40K,2.390620345,8.880319772,TRUE,Thursday,4.019445633,1
22923,3.911068336,0 - 20K,1.744693135,4.581101425,TRUE,Friday,5.66410644,0
22924,0.178078473,40K - 60K,2.177696254,8.734468012,FALSE,Monday,1.67481972,1
22925,0.515176281,20K - 40K,2.292530171,4.150435012,TRUE,Tuesday,6.856036215,0
22926,3.147242269,20K - 40K,2.392821104,4.118562434,TRUE,Wednesday,6.728729209,0
22927,1.568981829,0 - 20K,1.873611926,8.031033965,FALSE,Monday,5.313088401,0
22928,16.65298495,20K - 40K,2.07244966,8.86962715,TRUE,Monday,6.674876621,1
22929,14.99717134,60K+,2.380074353,5.110786672,TRUE,Tuesday,4.867411311,0
22930,0.711181249,60K+,2.330237447,8.563259695,TRUE,Friday,3.900369138,1
22931,3.546028974,40K - 60K,2.203423936,4.767478419,TRUE,Wednesday,3.412020956,0
22932,6.966677905,0 - 20K,2.030947055,7.446105955,FALSE,Tuesday,0.286952244,1
22933,6.784236652,40K - 60K,2.111059509,8.832489332,FALSE,Friday,0.990555158,1
22934,1.428681547,0 - 20K,2.280983427,5.831769667,FALSE,Monday,0.508095144,1
22935,0.901658235,20K - 40K,2.301504274,7.715369868,TRUE,Tuesday,6.261960279,1
22936,0.25981562,0 - 20K,2.389197344,7.056339342,TRUE,Monday,6.805974236,1
22937,4.982327244,20K - 40K,2.183940642,7.764254481,FALSE,Tuesday,0.567054458,1
22938,0.300223491,40K - 60K,2.388272445,8.355933299,TRUE,Friday,4.491973898,1
22939,0.863761969,20K - 40K,2.351908883,4.214102728,TRUE,Tuesday,6.906961982,0
22940,11.36993339,40K - 60K,2.098996437,4.466402285,TRUE,Wednesday,6.139664999,0
22941,10.15230546,20K - 40K,1.810676986,4.010662658,TRUE,Friday,6.975447931,0
22942,1.617707249,0 - 20K,1.559126118,8.313177849,FALSE,Monday,4.657121415,0
22943,0.527049686,20K - 40K,2.375395225,8.13189054,TRUE,Friday,6.535962563,0
22944,8.079452132,20K - 40K,2.269180618,8.751657017,FALSE,Wednesday,0.63130122,1
22945,0.358824625,20K - 40K,2.393405931,4.118477873,FALSE,Tuesday,6.69753564,0
22946,1.12112231,20K - 40K,1.701721073,5.094560026,TRUE,Thursday,5.739215534,0
22947,6.108974807,20K - 40K,2.15496268,8.362206622,TRUE,Friday,4.783484299,1
22948,0.545969885,20K - 40K,1.756042102,8.977117004,FALSE,Thursday,2.696600909,1
22949,3.558177263,40K - 60K,2.283341445,4.027841968,TRUE,Thursday,6.6685734,0
22950,8.216198437,0 - 20K,1.770885658,8.834337764,TRUE,Monday,6.005243953,0
22951,9.373977511,40K - 60K,2.367209826,4.019459977,TRUE,Thursday,6.352653231,0
22952,2.451382691,0 - 20K,1.415293217,8.238890005,FALSE,Tuesday,5.898997619,0
22953,6.348922677,0 - 20K,1.420383682,8.25612894,FALSE,Wednesday,6.629129908,0
22954,10.04046843,20K - 40K,2.092745432,8.232387502,TRUE,Thursday,5.855179402,1
22955,5.744088917,40K - 60K,2.321594606,7.267816616,FALSE,Thursday,0.213067109,1
22956,1.007571912,40K - 60K,2.139239142,5.526185638,TRUE,Wednesday,0.77968343,1
22957,8.09786758,20K - 40K,2.370666021,7.22689553,FALSE,Wednesday,0.265836127,1
22958,2.137337565,0 - 20K,2.290189656,4.770692181,TRUE,Wednesday,6.755843889,0
22959,0.593913167,0 - 20K,1.400986828,8.087308472,FALSE,Thursday,5.957769879,0
22960,2.588123845,0 - 20K,2.059874894,5.622092564,TRUE,Tuesday,0.894343545,1
22961,1.994199339,40K - 60K,2.321103099,8.548399401,TRUE,Wednesday,6.313991964,1
22962,7.685416715,40K - 60K,1.968402878,4.084993346,TRUE,Thursday,6.053311524,0
22963,2.258736554,20K - 40K,2.017639884,8.24477426,FALSE,Thursday,2.100139721,1
22964,0.220309882,60K+,2.372627418,8.755148215,TRUE,Wednesday,2.596465037,1
22965,0.359372646,0 - 20K,1.402800834,6.544399098,FALSE,Thursday,6.570873068,0
22966,1.159606593,0 - 20K,1.42952121,7.93239885,FALSE,Friday,6.879034828,0
22967,4.859773675,0 - 20K,1.931981683,8.715165944,FALSE,Monday,5.95403957,0
22968,7.727759934,20K - 40K,2.123755802,6.909457902,TRUE,Tuesday,6.857070732,1
22969,16.16676323,40K - 60K,2.37612684,6.338651692,FALSE,Thursday,0.072217355,1
22970,2.623033263,0 - 20K,2.292323435,7.465325528,TRUE,Wednesday,6.971962822,1
22971,0.698135996,40K - 60K,2.211302854,8.948924539,FALSE,Thursday,3.396135748,1
22972,1.994338092,0 - 20K,2.049604824,8.788077417,FALSE,Tuesday,2.653283798,1
22973,0.198432125,0 - 20K,1.418667786,7.389053716,FALSE,Tuesday,3.195024726,0
22974,2.51873402,20K - 40K,2.295270199,4.158989358,TRUE,Thursday,5.029348358,0
22975,7.348853737,20K - 40K,1.994574836,4.095330652,FALSE,Friday,6.875716241,0
22976,11.22747615,0 - 20K,2.384638972,7.386071593,TRUE,Tuesday,5.498960773,0
22977,0.826289805,0 - 20K,1.426579062,7.835374835,FALSE,Friday,6.002175969,0
22978,0.845428888,40K - 60K,2.393066834,4.725522959,FALSE,Monday,6.144249742,0
22979,1.219406922,0 - 20K,1.416603202,8.166223431,FALSE,Friday,6.125711653,0
22980,17.82736794,0 - 20K,1.965805602,8.921142096,FALSE,Thursday,6.961931585,0
22981,0.290875876,0 - 20K,1.403067216,7.446053414,TRUE,Friday,5.507765607,0
22982,16.38441715,0 - 20K,2.248613276,8.868644377,FALSE,Tuesday,6.252691359,0
22983,0.462216071,40K - 60K,2.331477596,8.782102012,FALSE,Monday,2.394679823,1
22984,0.597857553,0 - 20K,1.726550207,8.002095058,FALSE,Tuesday,6.592682947,0
22985,5.088758748,20K - 40K,2.209153105,5.149563972,TRUE,Thursday,3.735269876,0
22986,2.255707127,20K - 40K,2.058041164,8.554352956,TRUE,Thursday,4.212903561,1
22987,2.357329844,0 - 20K,1.736588466,8.484864766,FALSE,Monday,3.892742528,0
22988,0.743927867,40K - 60K,2.124992093,4.19172447,TRUE,Thursday,5.205491847,0
22989,0.76348759,0 - 20K,1.619488122,8.004327811,FALSE,Tuesday,5.42238573,0
22990,4.168182431,20K - 40K,2.348585174,6.824370361,FALSE,Tuesday,0.247910612,1
22991,1.540211853,20K - 40K,2.190610055,7.04274797,TRUE,Wednesday,6.608867936,1
22992,1.625255561,20K - 40K,1.505090356,8.613889623,FALSE,Monday,2.817108272,0
22993,3.481227168,60K+,2.395936094,7.820243253,FALSE,Monday,0.170234634,1
22994,1.205479005,0 - 20K,1.517928707,8.058254215,FALSE,Friday,6.478787094,0
22995,1.480800836,0 - 20K,1.478983374,8.626017458,TRUE,Monday,3.263355977,0
22996,7.609775928,0 - 20K,1.830729956,4.493184826,TRUE,Friday,6.520600298,0
22997,1.125036857,0 - 20K,1.417799084,8.457862011,FALSE,Thursday,5.624319703,0
22998,3.455772436,20K - 40K,2.16027644,8.898124718,FALSE,Wednesday,1.616209643,1
22999,3.65782523,0 - 20K,1.417999162,8.473840968,FALSE,Wednesday,6.347615841,0
23000,0.453719637,20K - 40K,2.113614178,8.823534065,TRUE,Thursday,4.146592574,1
23001,13.2714088,20K - 40K,2.383100247,6.473763357,FALSE,Tuesday,0.12172972,1
23002,1.43960561,20K - 40K,2.282713088,6.87086197,TRUE,Monday,1.705424433,0
23003,1.706848872,20K - 40K,2.250542441,8.740030416,FALSE,Monday,1.281086668,1
23004,0.985233165,20K - 40K,2.397334984,6.239663328,TRUE,Monday,2.508210157,0
23005,5.055098696,0 - 20K,2.028875276,5.700694904,FALSE,Tuesday,0.188543439,1
23006,1.167772864,0 - 20K,1.469431395,8.271323288,FALSE,Wednesday,2.279198506,0
23007,2.681976819,20K - 40K,2.317317521,8.577257817,TRUE,Wednesday,6.316021848,1
23008,15.92820663,0 - 20K,2.314367021,4.74919915,TRUE,Thursday,0.106251594,1
23009,14.03836651,20K - 40K,2.160233895,7.92385757,FALSE,Wednesday,0.100573065,1
23010,2.844215614,0 - 20K,1.551520568,8.310591926,FALSE,Wednesday,6.413519456,0
23011,3.405504391,20K - 40K,2.349587373,8.734282775,TRUE,Wednesday,6.065743843,1
23012,1.40342604,20K - 40K,2.349472781,8.306515923,TRUE,Thursday,6.323896333,0
23013,1.538078495,0 - 20K,1.405191854,7.347437174,FALSE,Thursday,6.777392633,0
23014,0.721045511,0 - 20K,2.166262108,8.989292101,FALSE,Thursday,5.477987926,1
23015,5.314501698,0 - 20K,1.654030937,8.704661457,FALSE,Tuesday,6.507312026,1
23016,1.820081469,0 - 20K,2.057510495,8.493965975,TRUE,Monday,5.884435433,0
23017,0.380182802,40K - 60K,2.366149837,4.080045126,TRUE,Wednesday,6.848789065,0
23018,1.126955467,0 - 20K,1.425404925,7.939839415,FALSE,Friday,6.117678752,0
23019,12.40425089,20K - 40K,2.340764769,8.917638353,TRUE,Tuesday,6.195552932,1
23020,1.670380523,20K - 40K,2.332769037,8.758247842,FALSE,Wednesday,2.539294712,1
23021,6.909452881,0 - 20K,1.445462319,8.512573712,FALSE,Tuesday,4.048653023,0
23022,4.966689376,0 - 20K,1.80282938,8.641435467,TRUE,Friday,6.913686041,0
23023,5.310060342,0 - 20K,1.434990497,8.672748065,FALSE,Thursday,6.799309407,0
23024,1.887348524,40K - 60K,2.053736072,7.978423935,TRUE,Wednesday,5.085402856,1
23025,0.398286083,0 - 20K,1.476548267,7.122053014,FALSE,Monday,5.03996699,0
23026,2.845301652,60K+,2.337552576,8.670608793,FALSE,Tuesday,0.983351319,1
23027,11.04870906,20K - 40K,1.890337739,8.819804826,FALSE,Friday,4.761483305,1
23028,1.594139254,0 - 20K,1.926004323,8.519830944,FALSE,Monday,4.419730605,1
23029,4.51560411,0 - 20K,2.062763885,6.709072274,TRUE,Thursday,6.310065143,0
23030,0.789318523,20K - 40K,2.298962681,8.135739855,FALSE,Wednesday,1.102784945,1
23031,0.849035071,60K+,2.371658054,8.976131551,FALSE,Wednesday,1.05022868,1
23032,13.67089519,0 - 20K,1.506793731,8.819232474,FALSE,Thursday,6.745818351,0
23033,5.62711959,60K+,2.331092491,8.810649471,FALSE,Thursday,0.456773344,1
23034,1.975442074,20K - 40K,2.314906335,4.541525288,TRUE,Tuesday,6.801087764,0
23035,0.225094359,0 - 20K,1.601505854,8.466337139,FALSE,Wednesday,3.003038884,1
23036,1.621190512,0 - 20K,2.325007256,8.634817532,FALSE,Tuesday,2.344119815,1
23037,11.47890754,20K - 40K,1.983937472,7.823735525,TRUE,Wednesday,6.569115388,1
23038,6.30059057,0 - 20K,1.574764916,5.074199426,TRUE,Friday,6.803407159,0
23039,1.709612217,60K+,2.263390881,8.636683202,TRUE,Thursday,4.490613867,1
23040,0.84954166,40K - 60K,2.046859252,4.055521232,TRUE,Friday,4.154443355,0
23041,7.528755543,0 - 20K,2.212465733,4.458737924,FALSE,Friday,6.889786571,0
23042,4.996061559,20K - 40K,2.202247372,6.219110746,TRUE,Tuesday,6.565650341,0
23043,0.078735218,40K - 60K,2.38515806,7.39783663,TRUE,Tuesday,5.717474129,1
23044,10.8273184,0 - 20K,1.496938113,8.869857334,FALSE,Monday,5.353282552,0
23045,11.25716053,40K - 60K,2.377148979,4.040954951,TRUE,Wednesday,6.93864593,0
23046,7.471522316,0 - 20K,2.072124605,6.054143343,FALSE,Tuesday,0.171167801,1
23047,2.561390816,0 - 20K,1.659675177,8.576893601,TRUE,Thursday,6.242224424,0
23048,5.115218015,0 - 20K,2.294903496,8.815273021,TRUE,Friday,5.917600468,1
23049,0.890744234,0 - 20K,1.516787507,7.990642622,FALSE,Monday,5.199861789,0
23050,4.436132888,20K - 40K,2.32289354,4.964033348,TRUE,Thursday,4.323805206,0
23051,4.210324779,60K+,2.343043621,8.752432632,FALSE,Friday,0.317946852,1
23052,4.251870973,20K - 40K,2.081778411,6.669658623,TRUE,Wednesday,6.597185121,1
23053,0.444637303,20K - 40K,2.256450556,8.028414839,TRUE,Monday,6.700242987,0
23054,0.839914345,60K+,2.325483561,6.925065103,FALSE,Monday,0.170531365,1
23055,7.949534226,20K - 40K,2.34516654,7.982057347,TRUE,Friday,1.507982601,1
23056,7.318599821,0 - 20K,2.280604841,8.196731683,FALSE,Thursday,0.181730532,1
23057,1.527487268,20K - 40K,2.347997095,8.265039786,FALSE,Wednesday,0.664132519,1
23058,3.015941275,60K+,2.343307759,8.183399844,FALSE,Thursday,0.122110863,1
23059,3.903507725,0 - 20K,1.464689795,8.713584753,TRUE,Thursday,6.613242284,0
23060,1.828943964,0 - 20K,1.754983098,8.291143726,FALSE,Monday,2.747649003,0
23061,2.996358881,20K - 40K,1.948133,7.70074032,TRUE,Tuesday,5.161255086,1
23062,1.230944083,20K - 40K,2.049179238,8.478764723,FALSE,Friday,0.76307984,1
23063,2.726705375,20K - 40K,2.382193503,4.898073666,TRUE,Monday,6.767786473,0
23064,4.185136679,20K - 40K,2.282519799,8.793231411,TRUE,Tuesday,6.066091923,1
23065,3.501224809,40K - 60K,2.279746572,7.923501008,FALSE,Thursday,0.571251817,1
23066,2.684214038,20K - 40K,2.374867123,8.820890396,FALSE,Thursday,3.094983614,1
23067,1.620769867,0 - 20K,2.021060673,8.403568406,FALSE,Monday,5.72281323,0
23068,9.357522285,0 - 20K,1.561307443,8.890403163,FALSE,Tuesday,6.056639345,0
23069,3.449665168,40K - 60K,2.151046851,8.509301562,FALSE,Friday,1.498735968,1
23070,5.795199837,20K - 40K,1.90624455,7.074205706,TRUE,Friday,6.052897605,1
23071,1.96687338,20K - 40K,2.207287239,5.811181307,TRUE,Wednesday,2.724682421,0
23072,0.242845942,0 - 20K,1.703722654,7.800469711,FALSE,Monday,4.169952501,0
23073,0.104730595,0 - 20K,1.448700976,7.520796895,TRUE,Monday,5.394835596,0
23074,2.449205371,20K - 40K,2.188462126,4.497005852,TRUE,Wednesday,6.835593298,0
23075,4.598817162,20K - 40K,2.259621331,8.926022317,TRUE,Friday,5.955504849,1
23076,0.229410685,20K - 40K,2.277727639,7.838129861,TRUE,Monday,1.623819082,1
23077,6.636373451,20K - 40K,2.236389914,4.491613172,TRUE,Thursday,4.983256097,0
23078,1.148665678,40K - 60K,2.249224271,8.557096097,FALSE,Wednesday,0.865999867,1
23079,4.04494264,20K - 40K,2.332904957,4.758162604,TRUE,Thursday,0.192057797,1
23080,2.396990576,0 - 20K,1.426917439,8.432491653,FALSE,Friday,6.805052278,0
23081,1.439530574,60K+,2.330306229,8.885474507,FALSE,Friday,0.728722521,1
23082,1.98400186,0 - 20K,1.522088451,8.721531437,FALSE,Thursday,3.242082062,0
23083,17.50250366,0 - 20K,1.93521788,8.849781863,TRUE,Wednesday,6.902126089,1
23084,1.219376574,0 - 20K,2.034564651,8.834102781,FALSE,Tuesday,3.623003208,1
23085,4.567472311,20K - 40K,2.310523041,6.6252502,FALSE,Tuesday,0.365015243,1
23086,2.359540296,0 - 20K,1.424179575,8.033011006,FALSE,Tuesday,5.242760268,0
23087,0.634389483,40K - 60K,2.33387405,8.698964361,TRUE,Wednesday,6.122527241,1
23088,8.753914405,0 - 20K,1.824923905,8.574664687,FALSE,Friday,6.915650536,0
23089,0.093048675,40K - 60K,2.324335003,8.960936635,FALSE,Monday,2.618439991,1
23090,6.482926108,0 - 20K,2.380289428,6.320570837,TRUE,Monday,6.839712045,0
23091,0.766153102,0 - 20K,1.707222355,8.049982273,TRUE,Thursday,4.282361687,0
23092,7.011745711,0 - 20K,1.573855619,8.439034076,FALSE,Thursday,6.64452231,0
23093,0.070012873,40K - 60K,2.381892357,7.759737606,TRUE,Wednesday,5.555906506,1
23094,0.909819687,40K - 60K,2.361071397,8.877655947,FALSE,Friday,2.790858041,1
23095,4.597120683,0 - 20K,1.480898157,8.536645412,FALSE,Thursday,6.475293432,0
23096,0.720370892,0 - 20K,1.457067148,8.330299264,FALSE,Wednesday,3.894687944,0
23097,6.149117995,0 - 20K,2.048706937,8.652594469,FALSE,Friday,0.592879641,1
23098,2.298036664,40K - 60K,2.259006738,8.514680381,FALSE,Thursday,0.763099683,1
23099,0.627543155,40K - 60K,2.330246351,4.033417086,TRUE,Wednesday,6.390541692,0
23100,0.708018324,0 - 20K,1.433545052,7.930960598,FALSE,Tuesday,3.109471518,0
23101,1.179437019,0 - 20K,1.618843135,8.6029224,TRUE,Wednesday,3.729291647,0
23102,10.58232182,0 - 20K,1.546329059,8.737546589,FALSE,Thursday,6.553524498,0
23103,1.759747584,20K - 40K,2.207347276,8.134333324,TRUE,Thursday,6.281554636,1
23104,3.757084561,0 - 20K,2.152133278,5.029271151,TRUE,Thursday,4.913125979,0
23105,0.818189652,60K+,1.921936761,8.663489326,FALSE,Friday,0.585506364,1
23106,3.192364901,0 - 20K,1.404678014,8.463265729,FALSE,Friday,6.739808968,0
23107,11.6593216,60K+,2.362787991,8.134757123,FALSE,Friday,0.119753891,1
23108,3.052588057,40K - 60K,1.633173446,4.293546424,TRUE,Thursday,6.067236708,0
23109,2.556373704,40K - 60K,1.931761086,8.244758201,TRUE,Monday,5.217999708,1
23110,0.467463543,20K - 40K,2.393168399,4.058651237,FALSE,Tuesday,6.860114875,0
23111,1.060294846,0 - 20K,1.406934704,8.339643354,TRUE,Friday,4.88185109,0
23112,5.992718422,0 - 20K,1.796671938,8.278190606,FALSE,Friday,1.302191563,1
23113,4.501046575,0 - 20K,1.865809356,8.767942739,FALSE,Thursday,6.400996106,0
23114,0.696001255,0 - 20K,1.765597109,8.636494777,FALSE,Thursday,3.454413604,1
23115,1.695011634,20K - 40K,2.301215902,4.785011706,TRUE,Tuesday,5.314138317,0
23116,2.176572315,0 - 20K,1.423128624,8.347290907,FALSE,Friday,5.290380601,0
23117,1.700073097,20K - 40K,2.080234272,7.799358332,TRUE,Thursday,6.526579702,1
23118,1.26513375,0 - 20K,1.46070831,8.249690327,FALSE,Friday,6.681042557,0
23119,2.744559827,0 - 20K,1.415449309,7.875019175,FALSE,Friday,6.440254239,0
23120,2.03984882,0 - 20K,1.421432886,7.731833792,FALSE,Friday,6.446722861,0
23121,8.608339198,60K+,2.387153887,4.019138525,TRUE,Tuesday,6.731249864,0
23122,9.127232016,20K - 40K,2.302522838,7.396602574,FALSE,Tuesday,0.09656326,1
23123,3.8706707,40K - 60K,2.3769974,4.207999295,TRUE,Tuesday,6.630092451,0
23124,0.098504999,0 - 20K,1.584410059,7.272901471,FALSE,Monday,4.554658798,0
23125,7.590219938,40K - 60K,2.390317411,5.021795707,FALSE,Tuesday,0.070269999,1
23126,0.705439662,0 - 20K,2.274734972,5.727073943,TRUE,Tuesday,1.585820791,1
23127,5.914533386,40K - 60K,2.296634461,7.739584112,TRUE,Wednesday,0.763144565,1
23128,0.224883295,20K - 40K,2.164484476,8.980791435,FALSE,Tuesday,4.154270765,1
23129,0.150892619,40K - 60K,2.346447278,4.433239431,TRUE,Wednesday,6.222879522,0
23130,3.480030986,20K - 40K,2.214758652,8.827187002,TRUE,Friday,6.157791709,1
